CommissionRef,CommissionSystemId,CommissionID,Trialref,Commbody,Commtype,Commexists,Commdate,Commdate_as_date,Seal,Notes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"CO_LA_1206","LA",1206,"T_JO_368","Committee_of_Estates","Justiciary",1,"24_10_1649","10_24_49_00:00:00",,,"LEM","09_03_02_15:08:43","LEM","09_03_02_15:08:50"
"CO_LA_1207","LA",1207,"T_JO_366","Committee_of_Estates","Justiciary",1,"24_10_1649","10_24_49_00:00:00",,,"LEM","09_03_02_15:10:42","LEM","09_03_02_15:10:51"
"CO_LA_1209","LA",1209,"T_LA_2008","Committee_of_Estates","Justiciary",1,"24_10_1649","10_24_49_00:00:00",,,"LEM","09_03_02_16:31:21","LEM","09_03_02_16:31:28"
"CO_LA_121","LA",121,"T_LA_168",,"Justiciary",1,,,,,"LEM","06_20_01_12:20:49","LEM","06_20_01_12:20:52"
"CO_LA_1210","LA",1210,"T_LA_2009","Committee_of_Estates","Justiciary",1,"24_10_1649","10_24_49_00:00:00",,,"LEM","09_03_02_16:32:52","LEM","09_03_02_16:32:58"
"CO_LA_1211","LA",1211,"T_LA_2010","Committee_of_Estates","Justiciary",1,"24_10_1649","10_24_49_00:00:00",,,"LEM","09_03_02_16:37:12","LEM","09_03_02_16:37:30"
"CO_LA_1212","LA",1212,"T_LA_2011","Committee_of_Estates","Justiciary",1,"24_10_1649","10_24_49_00:00:00",,,"LEM","09_03_02_16:43:04","LEM","09_03_02_16:43:10"
"CO_LA_1213","LA",1213,"T_LA_2012","Committee_of_Estates","Justiciary",1,"24_10_1649","10_24_49_00:00:00",,,"LEM","09_03_02_16:47:41","LEM","09_03_02_16:47:49"
"CO_LA_1214","LA",1214,"T_JO_367","Committee_of_Estates","Justiciary",1,"24_10_1649","10_24_49_00:00:00",,,"LEM","09_03_02_16:50:25","LEM","09_03_02_16:50:33"
"CO_LA_1215","LA",1215,"T_LA_2013","Committee_of_Estates","Justiciary",1,"24_10_1649","10_24_49_00:00:00",,,"LEM","09_03_02_16:54:00","LEM","09_03_02_16:54:10"
"CO_LA_1216","LA",1216,"T_LA_2014","Committee_of_Estates","Justiciary",1,"26_10_1649","10_26_49_00:00:00",,,"LEM","09_03_02_17:02:11","LEM","09_03_02_17:02:18"
"CO_LA_1217","LA",1217,"T_LA_2015","Committee_of_Estates","Justiciary",1,"26_10_1649","10_26_49_00:00:00",,,"LEM","09_03_02_17:05:36","LEM","09_03_02_17:05:43"
"CO_LA_1218","LA",1218,"T_LA_2016","Committee_of_Estates","Justiciary",1,"26_10_1649","10_26_49_00:00:00",,,"LEM","09_04_02_09:47:47","LEM","09_04_02_09:48:10"
"CO_LA_1219","LA",1219,"T_JO_575","Committee_of_Estates","Justiciary",1,"4_1_1649","01_04_49_00:00:00",,"CoEput_some_conditions_on_the_commission.__They_were_to_report_back_to_the_exchequer_by_10_12_1649,_and_they_were_not_to_burn_Jonet_Coutts_until_she_confronted_other_suspects.","LEM","09_04_02_09:56:48","jhm","10_22_02_12:53:23"
"CO_LA_122","LA",122,"T_LA_168","Privy_Council","Suspension_of_Justiciary",1,,,,"ordered_to_stop_local_trials_and_move_to_central_venue.__No_evidence_that_her_trial_was_heard_in_high_court_of_justiciary","LEM","06_20_01_12:20:52","LEM","06_20_01_12:21:00"
"CO_LA_1220","LA",1220,"T_JO_577","Committee_of_Estates","Justiciary",1,"1_11_1649","11_01_49_00:00:00",,"CoE_put_some_conditions_on_the_commission.__They_were_to_report_back_to_the_exchequer_by_10_12_1649,_and_they_were_not_to_burn_Jonet_Coutts_till_she_confronted_other_suspects.","LEM","09_04_02_09:59:53","jhm","10_22_02_15:03:59"
"CO_LA_1221","LA",1221,"T_JO_582","Committee_of_Estates","Justiciary",1,"1_11_1649","11_01_49_00:00:00",,"CoE_put_some_conditions_on_the_commission.__Commissioners_were_to_report_back_to_the_exchequer_by_10_12,_and_they_were_not_to_burn_Jonet_Coutts_till_she_confronted_other_suspects.","LEM","09_04_02_10:04:15","jhm","10_22_02_14:37:01"
"CO_LA_1222","LA",1222,"T_JO_584","Committee_of_Estates","Justiciary",1,"1_11_1649","11_01_49_00:00:00",,"CoEput_some_conditions_on_the_commission.__Commissioners_were_to_report_back_to_the_exchequer_by_10_12,_and_they_were_not_to_burn_Jonet_Coutts_till_she_confronted_other_suspects.","LEM","09_04_02_10:05:27","jhm","10_22_02_14:41:17"
"CO_LA_1223","LA",1223,"T_LA_2017","Committee_of_Estates","Justiciary",1,"6_11_1649","11_06_49_00:00:00",,"Commissiners_to_report_to_the_Exchequer_by_10_12_1649.","LEM","09_04_02_10:12:06","jhm","10_23_02_14:22:41"
"CO_LA_1224","LA",1224,"T_LA_2018","Committee_of_Estates","Justiciary",1,"6_11_1649","11_06_49_00:00:00",,"Commissioners_to_report_their_progress_to_the_Exchequer_by_10_12_1649.","LEM","09_04_02_10:14:28","jhm","10_23_02_14:23:45"
"CO_LA_1225","LA",1225,"T_LA_2019","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_10:41:15","LEM","09_04_02_10:42:06"
"CO_LA_1226","LA",1226,"T_LA_2020","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_10:43:47","LEM","09_04_02_10:43:59"
"CO_LA_1227","LA",1227,"T_LA_2021","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_10:50:27","LEM","09_04_02_10:50:37"
"CO_LA_1228","LA",1228,"T_LA_2022","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_10:51:53","LEM","09_04_02_10:52:03"
"CO_LA_1229","LA",1229,"T_LA_2023","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_10:58:24","LEM","09_04_02_10:58:34"
"CO_LA_123","LA",123,"T_LA_169",,"Justiciary",1,,,,,"LEM","06_20_01_12:24:03","LEM","06_20_01_12:24:05"
"CO_LA_1230","LA",1230,"T_LA_2024","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_11:04:07","LEM","09_04_02_11:04:15"
"CO_LA_1231","LA",1231,"T_LA_2025","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_11:10:28","LEM","09_04_02_11:10:37"
"CO_LA_1232","LA",1232,"T_LA_2026","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"Commissioners_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_11:15:06","jhm","10_23_02_14:05:13"
"CO_LA_1233","LA",1233,"T_LA_2027","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_11:16:25","LEM","09_04_02_11:16:34"
"CO_LA_1234","LA",1234,"T_LA_2028","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_11:22:51","LEM","09_04_02_11:23:02"
"CO_LA_1235","LA",1235,"T_LA_2029","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_11:36:33","LEM","09_04_02_11:36:44"
"CO_LA_1236","LA",1236,"T_LA_2030","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"Commissioners_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_11:40:15","jhm","10_23_02_14:11:30"
"CO_LA_1237","LA",1237,"T_LA_2031","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_11:41:50","LEM","09_04_02_11:41:59"
"CO_LA_1238","LA",1238,"T_LA_2032","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"Commissioners_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_11:47:18","jhm","10_23_02_14:13:50"
"CO_LA_1239","LA",1239,"T_LA_2033","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"The_commissioners_were_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_11:50:17","jhm","10_29_02_10:10:16"
"CO_LA_124","LA",124,"T_LA_169","Privy_Council","Suspension_of_Justiciary",1,"4_6_1598","06_04_98_00:00:00",,"ordered_to_stop_local_trials_and_move_to_central_venue.__No_evidence_that_her_trial_was_heard_in_high_court_of_justiciary","LEM","06_20_01_12:24:05","LEM","06_20_01_12:24:19"
"CO_LA_1240","LA",1240,"T_LA_2034","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_11:54:17","LEM","09_04_02_11:54:26"
"CO_LA_1241","LA",1241,"T_LA_2035","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_12:05:09","LEM","09_04_02_12:05:17"
"CO_LA_1242","LA",1242,"T_LA_2036","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,,"LEM","09_04_02_12:21:26","LEM","09_04_02_12:21:35"
"CO_LA_1243","LA",1243,"T_LA_2037","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"Commissioners_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_12:55:25","jhm","10_23_02_14:18:45"
"CO_LA_1244","LA",1244,"T_LA_2038","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"Commissioners_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_13:02:20","jhm","10_23_02_14:07:16"
"CO_LA_1245","LA",1245,"T_LA_2039","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"Commissioners_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_13:03:55","jhm","10_23_02_14:06:43"
"CO_LA_1246","LA",1246,"T_LA_2040","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"Commissioners_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_13:11:16","jhm","10_23_02_14:24:58"
"CO_LA_1247","LA",1247,"T_LA_2041","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_13:13:00","LEM","09_04_02_13:13:08"
"CO_LA_1248","LA",1248,"T_LA_2042","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_13:16:26","LEM","09_04_02_13:16:33"
"CO_LA_1249","LA",1249,"T_LA_2043","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"Commissioners_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_13:23:30","jhm","10_23_02_14:15:35"
"CO_LA_125","LA",125,"T_LA_170",,"Justiciary",1,,,,,"LEM","06_20_01_12:26:18","LEM","06_20_01_12:26:22"
"CO_LA_1250","LA",1250,"T_LA_2044","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_13:24:40","LEM","09_04_02_14:25:28"
"CO_LA_1251","LA",1251,"T_LA_2045","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_14:28:47","LEM","09_04_02_14:28:56"
"CO_LA_1252","LA",1252,"T_LA_2046","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_14:32:52","LEM","09_04_02_14:33:02"
"CO_LA_1253","LA",1253,"T_LA_2047","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_14:34:10","LEM","09_04_02_14:34:20"
"CO_LA_1254","LA",1254,"T_JO_580","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"Commissioners_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_14:41:02","jhm","10_23_02_14:08:08"
"CO_LA_1255","LA",1255,"T_JO_579","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_14:42:36","LEM","09_04_02_14:42:48"
"CO_LA_1256","LA",1256,"T_LA_2048","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"Commissioners_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_14:48:17","jhm","10_23_02_14:09:47"
"CO_LA_1257","LA",1257,"T_LA_2049","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_14:51:24","LEM","09_04_02_14:51:32"
"CO_LA_1258","LA",1258,"T_LA_2050","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_15:09:20","LEM","09_04_02_15:09:30"
"CO_LA_1259","LA",1259,"T_LA_2051","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"Commissioners_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_15:14:51","jhm","10_23_02_14:14:37"
"CO_LA_126","LA",126,"T_LA_170","Privy_Council","Suspension_of_Justiciary",1,"4_6_1589","06_04_89_00:00:00",,"ordered_to_stop_local_trials_and_move_to_central_venue.__No_evidence_that_her_trial_was_heard_in_high_court_of_justiciary","LEM","06_20_01_12:26:22","LEM","06_20_01_12:26:58"
"CO_LA_1260","LA",1260,"T_LA_2052","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_15:19:10","LEM","09_04_02_15:19:19"
"CO_LA_1261","LA",1261,"T_LA_2053","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_15:28:56","LEM","09_04_02_15:29:04"
"CO_LA_1262","LA",1262,"T_LA_2054","Committee_of_Estates","Investigation",1,"6_11_1649","11_06_49_00:00:00",,"They_are_to_use_no_torture_and_to_report_back_to_the_Committee_of_Estates.","LEM","09_04_02_15:32:05","LEM","09_04_02_15:32:14"
"CO_LA_1263","LA",1263,"T_LA_2055","Committee_of_Estates","Justiciary",1,"6_11_1649","11_06_49_00:00:00",,"Commissioners_to_report_back_to_the_exchequer_by_10_12_1649.","LEM","09_04_02_15:53:19","jhm","10_23_02_13:58:27"
"CO_LA_1264","LA",1264,"T_LA_2056","Committee_of_Estates","Justiciary",1,"6_11_1649","11_06_49_00:00:00",,"Commissioners_to_report_back_to_the_exchequer_by_10_12_1649.","LEM","09_04_02_15:55:09","jhm","10_23_02_14:01:20"
"CO_LA_1265","LA",1265,"T_JO_575","Committee_of_Estates","Investigation",1,"4_12_1649","12_04_49_00:00:00",,"Commissioners_to_report_back_to_the_committee_on_8_1_1650,_and_to_confront_those_named_by_Coutts,_and_search_them_with_a_pricker,_and_imprison_any_who_seem_guilty.","LEM","09_04_02_16:09:37","jhm","10_22_02_12:53:37"
"CO_LA_1266","LA",1266,"T_LA_2057","Committee_of_Estates","Justiciary",1,"4_12_1649","12_04_49_00:00:00",,"Commissioners_to_report_back_to_the_exchequer_by_10_1_1650.","LEM","09_04_02_16:18:48","jhm","10_23_02_15:53:38"
"CO_LA_1267","LA",1267,"T_LA_2058","Committee_of_Estates","Justiciary",1,"4_12_1649","12_04_49_00:00:00",,"Commissioners_to_report_back_to_the_exchequer_by_10_2_1650.","LEM","09_04_02_16:30:48","jhm","10_23_02_15:50:49"
"CO_LA_1268","LA",1268,"T_JO_140","Committee_of_Estates","Justiciary",1,"4_12_1649","12_04_49_00:00:00",,"Commissioners_to_report_back_to_the_exchequer_by_20_12_1649.","LEM","09_04_02_16:37:31","jhm","10_23_02_15:52:00"
"CO_LA_1269","LA",1269,"T_JO_139","Committee_of_Estates","Justiciary",1,"4_12_1649","12_04_49_00:00:00",,"Commissioners_to_report_to_the_exchequer_by_20_12_1649.","LEM","09_04_02_16:44:02","jhm","10_23_02_15:54:56"
"CO_LA_127","LA",127,"T_LA_90","Privy_Council",,1,"5_11_1589","11_05_89_00:00:00",,"Caution_of_£2000_by_Johnne_Campbell_of_Calder_for_Mr._Hector_Munro_of_Fowlis_that_he_won't_harm_her_or_her_servants.","LEM","06_20_01_12:38:44","jhm","11_06_02_11:38:08"
"CO_LA_1270","LA",1270,"T_LA_2059","Committee_of_Estates","Justiciary",1,"4_12_1649","12_04_49_00:00:00",,"Commissioners_to_report_back_to_the_committee_and_not_to_use_any_torture_to_secure_a_confession.","LEM","09_04_02_16:48:58","jhm","10_23_02_15:56:16"
"CO_LA_1271","LA",1271,"T_LA_2060","Committee_of_Estates","Justiciary",1,"4_12_1649","12_04_49_00:00:00",,"Commissioners_to_report_back_to_the_committee_and_not_allowed_to_use_torture_to_get_a_confession.","LEM","09_04_02_16:52:49","jhm","10_23_02_15:57:28"
"CO_LA_1272","LA",1272,"T_LA_2061","Committee_of_Estates","Justiciary",1,"4_12_1649","12_04_49_00:00:00",,"Commissioners_to_report_their_possessions_to_the_exchequer_by_25_12_1649.","LEM","09_04_02_16:56:04","jhm","10_23_02_16:00:13"
"CO_LA_1273","LA",1273,"T_LA_2062","Committee_of_Estates","Justiciary",1,"4_12_1649","12_04_49_00:00:00",,"Commissioners_to_report_their_possessions_to_the_exchequer_by_25_12_1649.","LEM","09_04_02_17:02:04","jhm","10_23_02_15:58:28"
"CO_LA_1274","LA",1274,"T_LA_2063","Committee_of_Estates","Justiciary",1,"4_12_1649","12_04_49_00:00:00",,"Cimmissioners_to_report_their_possessions_to_the_exchequer_by_25_12_1649.","LEM","09_04_02_17:03:54","jhm","10_23_02_16:01:09"
"CO_LA_1275","LA",1275,"T_JO_145","Committee_of_Estates","Justiciary",1,"4_12_1649","12_04_49_00:00:00",,"Commissioners_to_report_their_possessions_to_the_exchequer_by_25_12_1649.","LEM","09_04_02_17:08:21","jhm","10_23_02_16:02:47"
"CO_LA_1276","LA",1276,"T_LA_1750","Committee_of_Estates","Justiciary",1,"9_11_1649","11_09_49_00:00:00",,"Commissioners_to_report_back_to_the_exchequer_with_an_inventory_of_her_goods_by_10_12_1649.","LEM","09_05_02_10:13:53","jhm","10_23_02_14:31:43"
"CO_LA_1277","LA",1277,"T_LA_2064","Committee_of_Estates","Justiciary",1,"9_11_1649","11_09_49_00:00:00",,"Commissioners_to_report_their_goods_to_the_exchequer_by_10_12_1649.","LEM","09_05_02_10:24:41","jhm","10_23_02_14:30:36"
"CO_LA_1278","LA",1278,"T_LA_2065","Committee_of_Estates","Justiciary",1,"9_11_1649","11_09_49_00:00:00",,"Commissioners_to_report_their_goods_to_the_exchequer_by_10_12_1649.","LEM","09_05_02_10:26:24","jhm","10_23_02_14:30:42"
"CO_LA_1279","LA",1279,"T_LA_2066","Committee_of_Estates","Justiciary",1,"9_11_1649","11_09_49_00:00:00",,"Commissioners_to_report_their_goods_to_the_exchequer_by_10_12_1649.","LEM","09_05_02_10:29:46","jhm","10_23_02_14:27:31"
"CO_LA_128","LA",128,"T_LA_90","Privy_Council",,1,"1_8_1589","08_01_89_00:00:00",,"Munro_was_cautioned_to_produce_her_at_the_tolbooth_of_Edinburgh_28_10_1589_for_her_trial,_he_also_had_to_pay_her_40shillings_a_day_in_maintenance_out_of_rents_he_collected_from_her_lands_while_criminal_proceedings_were_happening.","LEM","06_20_01_12:41:55","jhm","11_06_02_11:39:58"
"CO_LA_1280","LA",1280,"T_LA_2067","Committee_of_Estates","Justiciary",1,"9_11_1649","11_09_49_00:00:00",,"Commissioners_to_report_their_goods_to_the_exchequer_by_10_12_1649.","LEM","09_05_02_10:43:23","jhm","10_23_02_14:29:48"
"CO_LA_1281","LA",1281,"T_JO_574","Committee_of_Estates","Justiciary",1,"10_11_1649","11_10_49_00:00:00",,"Report_their_goods_to_the_exchequer_by_10_12_1649","LEM","09_05_02_10:46:54","jhm","10_22_02_15:00:52"
"CO_LA_1282","LA",1282,"T_LA_2068","Committee_of_Estates","Justiciary",1,"10_11_1649","11_10_49_00:00:00",,"Commissioners_to_report_their_goods_to_the_exchequer_by_10_12_1649.","LEM","09_05_02_10:53:07","jhm","10_23_02_14:38:41"
"CO_LA_1283","LA",1283,"T_LA_2069","Committee_of_Estates","Justiciary",1,"20_11_1649","11_20_49_00:00:00",,"Commissioners_to_report_their_goods_to_the_exchequer_by_10_12_1649.","LEM","09_05_02_11:03:09","jhm","10_23_02_14:40:26"
"CO_LA_1284","LA",1284,"T_LA_2070","Committee_of_Estates","Justiciary",1,"20_11_1649","11_20_49_00:00:00",,,"LEM","09_05_02_11:14:48","LEM","09_05_02_11:15:12"
"CO_LA_1285","LA",1285,"T_LA_2071","Committee_of_Estates","Justiciary",1,"20_11_1649","11_20_49_00:00:00",,,"LEM","09_05_02_11:16:05","LEM","09_05_02_11:16:10"
"CO_LA_1286","LA",1286,"T_LA_2072","Committee_of_Estates","Justiciary",1,"20_11_1649","11_20_49_00:00:00",,,"LEM","09_05_02_11:20:13","LEM","09_05_02_11:20:19"
"CO_LA_1287","LA",1287,"T_LA_2073","Committee_of_Estates","Justiciary",1,"20_11_1649","11_20_49_00:00:00",,,"LEM","09_05_02_11:23:33","LEM","09_05_02_11:23:41"
"CO_LA_1288","LA",1288,"T_LA_2074","Committee_of_Estates","Justiciary",1,"20_11_1649","11_20_49_00:00:00",,"Commissioners_to_report_their_goods_to_the_exchequer_by_10_12_1649.","LEM","09_05_02_11:25:35","jhm","10_23_02_14:49:31"
"CO_LA_1289","LA",1289,"T_LA_2075","Committee_of_Estates","Justiciary",1,"20_11_1649","11_20_49_00:00:00",,"Commissioners_to_report_their_goods_to_the_exchequer_by_10_12_1649.","LEM","09_05_02_11:29:47","jhm","10_23_02_14:50:37"
"CO_LA_129","LA",129,"T_LA_171","Privy_Council",,1,"4_3_1591","03_04_91_00:00:00",,"He_is_declared_a_rebel_for_not_appearing_on_witchcraft_charges.","LEM","06_20_01_13:03:08","LEM","06_20_01_13:03:35"
"CO_LA_1290","LA",1290,"T_LA_2076","Committee_of_Estates","Justiciary",1,"20_11_1649","11_20_49_00:00:00",,"Commissioners_to_report_their_goods_to_the_exchequer_by_10_12_1649.","LEM","09_05_02_11:33:04","jhm","10_23_02_14:52:28"
"CO_LA_1291","LA",1291,"T_LA_2077","Committee_of_Estates","Justiciary",1,"20_11_1649","11_20_49_00:00:00",,"Commissioners_to_report_their_goods_to_the_exchequer_by_10_12_1649_","LEM","09_05_02_11:34:20","jhm","10_23_02_14:55:44"
"CO_LA_1292","LA",1292,"T_LA_2078","Committee_of_Estates","Justiciary",1,"20_11_1649","11_20_49_00:00:00",,"Commissioners_to_report_their_goods_to_the_exchequer_by_10_12_1649.","LEM","09_05_02_11:36:34","jhm","10_23_02_14:56:47"
"CO_LA_1293","LA",1293,"T_LA_2079","Committee_of_Estates","Justiciary",1,"20_11_1649","11_20_49_00:00:00",,"Commissioners_to_report_their_goods_to_the_exchequer_by_10_12_1649.","LEM","09_05_02_11:38:42","jhm","10_23_02_14:45:29"
"CO_LA_1294","LA",1294,"T_LA_2080","Committee_of_Estates","Justiciary",1,"20_11_1649","11_20_49_00:00:00",,"Commissioners_to_report_their_goods_to_the_exchequer_by_10_12_1649.","LEM","09_05_02_11:41:42","jhm","10_23_02_14:44:06"
"CO_LA_1295","LA",1295,"T_LA_2081","Committee_of_Estates","Justiciary",1,"20_11_1649","11_20_49_00:00:00",,"Commissioners_to_report_their_goods_to_the_exchequer_by_10_12_1649.","LEM","09_05_02_11:43:44","jhm","10_23_02_14:39:31"
"CO_LA_1296","LA",1296,"T_LA_2082","Committee_of_Estates","Justiciary",1,"20_11_1649","11_20_49_00:00:00",,"Commissioners_to_report_their_goods_to_the_exchequer_by_10_12_1649.","LEM","09_05_02_11:52:47","jhm","10_23_02_15:07:09"
"CO_LA_1297","LA",1297,"T_LA_2083","Committee_of_Estates","Justiciary",1,"20_11_1649","11_20_49_00:00:00",,"Commissioners_to_report_their_goods_to_the_exchequer_by_10_12_1649.","LEM","09_05_02_11:56:13","jhm","10_23_02_15:00:01"
