Case_personRef,Case_personID,Case_personSystemId,CaseRef,PersonRef,Involvement,Notes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"CP_LA_6844",6844,"LA","C_LA_3291","LA_1617","Commissioner",,"LEM","09_03_02_17:00:53","LEM","09_03_02_17:01:21"
"CP_LA_6845",6845,"LA","C_LA_3291","LA_1618","Commissioner",,"LEM","09_03_02_17:01:25","LEM","09_03_02_17:01:37"
"CP_LA_6846",6846,"LA","C_LA_3291","LA_1619","Commissioner",,"LEM","09_03_02_17:01:39","LEM","09_03_02_17:02:08"
"CP_LA_6847",6847,"LA","C_LA_3292","LA_1615","Commissioner",,"LEM","09_03_02_17:05:07","LEM","09_03_02_17:05:09"
"CP_LA_6848",6848,"LA","C_LA_3292","LA_1616","Commissioner",,"LEM","09_03_02_17:05:11","LEM","09_03_02_17:05:12"
"CP_LA_6849",6849,"LA","C_LA_3292","LA_1617","Commissioner",,"LEM","09_03_02_17:05:14","LEM","09_03_02_17:05:19"
"CP_LA_6850",6850,"LA","C_LA_3292","LA_1618","Commissioner",,"LEM","09_03_02_17:05:20","LEM","09_03_02_17:05:24"
"CP_LA_6851",6851,"LA","C_LA_3292","LA_1619","Commissioner",,"LEM","09_03_02_17:05:26","LEM","09_03_02_17:05:33"
"CP_LA_6852",6852,"LA","C_LA_3293","JO_1462","Commissioner",,"LEM","09_04_02_09:46:11","LEM","09_04_02_09:46:18"
"CP_LA_6853",6853,"LA","C_LA_3293","LA_518","Commissioner",,"LEM","09_04_02_09:46:21","LEM","09_04_02_09:46:40"
"CP_LA_6854",6854,"LA","C_LA_3293","LA_1620","Commissioner",,"LEM","09_04_02_09:46:50","LEM","09_04_02_09:47:19"
"CP_LA_6855",6855,"LA","C_LA_3293","JO_1464","Commissioner",,"LEM","09_04_02_09:47:21","LEM","09_04_02_09:47:38"
"CP_LA_6856",6856,"LA","C_LA_3293","LA_1514","Commissioner",,"LEM","09_04_02_09:47:41","LEM","09_04_02_09:47:44"
"CP_LA_6857",6857,"LA","C_EGD_1817","LA_1621","Commissioner",,"LEM","09_04_02_09:51:35","LEM","09_04_02_09:52:21"
"CP_LA_6858",6858,"LA","C_EGD_1817","LA_1622","Commissioner",,"LEM","09_04_02_09:52:29","LEM","09_04_02_09:53:03"
"CP_LA_6859",6859,"LA","C_EGD_1817","LA_1623","Commissioner",,"LEM","09_04_02_09:53:07","LEM","09_04_02_09:53:21"
"CP_LA_6860",6860,"LA","C_EGD_1817","LA_1624","Commissioner",,"LEM","09_04_02_09:53:26","LEM","09_04_02_09:54:07"
"CP_LA_6861",6861,"LA","C_EGD_1817","LA_1625","Commissioner",,"LEM","09_04_02_09:54:25","LEM","09_04_02_09:55:07"
"CP_LA_6862",6862,"LA","C_EGD_1817","LA_1626","Commissioner",,"LEM","09_04_02_09:55:31","LEM","09_04_02_09:55:56"
"CP_LA_6863",6863,"LA","C_EGD_1817","LA_1627","Commissioner",,"LEM","09_04_02_09:56:02","LEM","09_04_02_09:56:22"
"CP_LA_6864",6864,"LA","C_EGD_1817","LA_1628","Commissioner",,"LEM","09_04_02_09:56:24","LEM","09_04_02_09:56:43"
"CP_LA_6865",6865,"LA","C_EGD_1862","LA_1621","Commissioner",,"LEM","09_04_02_10:00:46","LEM","09_04_02_10:00:47"
"CP_LA_6866",6866,"LA","C_EGD_1862","LA_1622","Commissioner",,"LEM","09_04_02_10:00:50","LEM","09_04_02_10:00:52"
"CP_LA_6867",6867,"LA","C_EGD_1862","LA_1623","Commissioner",,"LEM","09_04_02_10:00:54","LEM","09_04_02_10:00:57"
"CP_LA_6868",6868,"LA","C_EGD_1862","LA_1624","Commissioner",,"LEM","09_04_02_10:00:59","LEM","09_04_02_10:01:06"
"CP_LA_6869",6869,"LA","C_EGD_1862","LA_1629","Commissioner",,"LEM","09_04_02_10:01:10","LEM","09_04_02_10:01:28"
"CP_LA_6870",6870,"LA","C_EGD_1862","LA_1625","Commissioner",,"LEM","09_04_02_10:01:33","LEM","09_04_02_10:01:42"
"CP_LA_6871",6871,"LA","C_EGD_1862","LA_1626","Commissioner",,"LEM","09_04_02_10:01:45","LEM","09_04_02_10:01:50"
"CP_LA_6872",6872,"LA","C_EGD_1862","LA_1627","Commissioner",,"LEM","09_04_02_10:01:53","LEM","09_04_02_10:01:55"
"CP_LA_6873",6873,"LA","C_EGD_1862","LA_1628","Commissioner",,"LEM","09_04_02_10:01:57","LEM","09_04_02_10:02:02"
"CP_LA_6874",6874,"LA","C_EGD_1817","LA_1629","Commissioner",,"LEM","09_04_02_10:02:18","LEM","09_04_02_10:02:28"
"CP_LA_6875",6875,"LA","C_EGD_1859","LA_1627","Commissioner",,"LEM","09_04_02_10:03:08","LEM","09_04_02_10:03:10"
"CP_LA_6876",6876,"LA","C_EGD_1859","LA_1621","Commissioner",,"LEM","09_04_02_10:03:28","LEM","09_04_02_10:03:30"
"CP_LA_6877",6877,"LA","C_EGD_1859","LA_1622","Commissioner",,"LEM","09_04_02_10:03:32","LEM","09_04_02_10:03:33"
"CP_LA_6878",6878,"LA","C_EGD_1859","LA_1623","Commissioner",,"LEM","09_04_02_10:03:36","LEM","09_04_02_10:03:39"
"CP_LA_6879",6879,"LA","C_EGD_1859","LA_1624","Commissioner",,"LEM","09_04_02_10:03:40","LEM","09_04_02_10:03:45"
"CP_LA_6880",6880,"LA","C_EGD_1859","LA_1629","Commissioner",,"LEM","09_04_02_10:03:47","LEM","09_04_02_10:03:50"
"CP_LA_6881",6881,"LA","C_EGD_1859","LA_1625","Commissioner",,"LEM","09_04_02_10:03:51","LEM","09_04_02_10:03:58"
"CP_LA_6882",6882,"LA","C_EGD_1859","LA_1626","Commissioner",,"LEM","09_04_02_10:04:01","LEM","09_04_02_10:04:06"
"CP_LA_6883",6883,"LA","C_EGD_1859","LA_1628","Commissioner",,"LEM","09_04_02_10:04:09","LEM","09_04_02_10:04:12"
"CP_LA_6884",6884,"LA","C_EGD_1860","LA_1621","Commissioner",,"LEM","09_04_02_10:05:45","LEM","09_04_02_10:05:47"
"CP_LA_6885",6885,"LA","C_EGD_1860","LA_1622","Commissioner",,"LEM","09_04_02_10:05:48","LEM","09_04_02_10:05:50"
"CP_LA_6886",6886,"LA","C_EGD_1860","LA_1623","Commissioner",,"LEM","09_04_02_10:05:52","LEM","09_04_02_10:05:54"
"CP_LA_6887",6887,"LA","C_EGD_1860","LA_1624","Commissioner",,"LEM","09_04_02_10:05:56","LEM","09_04_02_10:06:00"
"CP_LA_6888",6888,"LA","C_EGD_1860","LA_1629","Commissioner",,"LEM","09_04_02_10:06:03","LEM","09_04_02_10:06:05"
"CP_LA_6889",6889,"LA","C_EGD_1860","LA_1625","Commissioner",,"LEM","09_04_02_10:06:07","LEM","09_04_02_10:06:13"
"CP_LA_6890",6890,"LA","C_EGD_1860","LA_1626","Commissioner",,"LEM","09_04_02_10:06:15","LEM","09_04_02_10:06:19"
"CP_LA_6891",6891,"LA","C_EGD_1860","LA_1627","Commissioner",,"LEM","09_04_02_10:06:22","LEM","09_04_02_10:06:23"
"CP_LA_6892",6892,"LA","C_EGD_1860","LA_1628","Commissioner",,"LEM","09_04_02_10:06:25","LEM","09_04_02_10:06:30"
"CP_LA_6893",6893,"LA","C_EGD_2031","JO_381","Commissioner",,"LEM","09_04_02_10:10:13","LEM","09_04_02_10:10:19"
"CP_LA_6894",6894,"LA","C_EGD_2031","LA_1630","Commissioner",,"LEM","09_04_02_10:10:21","LEM","09_04_02_10:10:48"
"CP_LA_6895",6895,"LA","C_EGD_2031","LA_375","Commissioner",,"LEM","09_04_02_10:10:50","LEM","09_04_02_10:10:55"
"CP_LA_6896",6896,"LA","C_EGD_2031","JO_293","Commissioner",,"LEM","09_04_02_10:10:57","LEM","09_04_02_10:11:11"
"CP_LA_6897",6897,"LA","C_EGD_2031","LA_1568","Commissioner",,"LEM","09_04_02_10:11:13","LEM","09_04_02_10:11:18"
"CP_LA_6898",6898,"LA","C_EGD_2031","LA_1631","Commissioner",,"LEM","09_04_02_10:11:21","LEM","09_04_02_10:12:02"
"CP_LA_6899",6899,"LA","C_EGD_2032","LA_1632","Commissioner",,"LEM","09_04_02_10:15:29","LEM","09_04_02_10:15:47"
"CP_LA_6900",6900,"LA","C_EGD_2032","LA_1633","Commissioner",,"LEM","09_04_02_10:16:17","LEM","09_04_02_10:16:33"
"CP_LA_6901",6901,"LA","C_EGD_2032","LA_1634","Commissioner",,"LEM","09_04_02_10:16:34","LEM","09_04_02_10:16:46"
"CP_LA_6902",6902,"LA","C_EGD_2032","LA_1635","Commissioner",,"LEM","09_04_02_10:16:51","LEM","09_04_02_10:17:08"
"CP_LA_6903",6903,"LA","C_EGD_2032","LA_1636","Commissioner",,"LEM","09_04_02_10:17:10","LEM","09_04_02_10:17:26"
"CP_LA_6904",6904,"LA","C_EGD_2009","LA_1621","Commissioner",,"LEM","09_04_02_10:32:04","LEM","09_04_02_10:32:40"
"CP_LA_6905",6905,"LA","C_EGD_2009","JO_1061","Commissioner",,"LEM","09_04_02_10:32:45","LEM","09_04_02_10:32:54"
"CP_LA_6906",6906,"LA","C_EGD_2009","LA_1622","Commissioner",,"LEM","09_04_02_10:32:57","LEM","09_04_02_10:33:09"
"CP_LA_6907",6907,"LA","C_EGD_2009","LA_1637","Commissioner",,"LEM","09_04_02_10:33:14","LEM","09_04_02_10:33:25"
"CP_LA_6908",6908,"LA","C_EGD_2009","LA_1638","Commissioner",,"LEM","09_04_02_10:33:27","LEM","09_04_02_10:34:59"
"CP_LA_6909",6909,"LA","C_EGD_2009","LA_1623","Commissioner",,"LEM","09_04_02_10:35:11","LEM","09_04_02_10:35:14"
"CP_LA_6910",6910,"LA","C_EGD_2009","LA_1639","Commissioner",,"LEM","09_04_02_10:35:26","LEM","09_04_02_10:35:47"
"CP_LA_6911",6911,"LA","C_EGD_2009","LA_1624","Commissioner",,"LEM","09_04_02_10:35:52","LEM","09_04_02_10:36:05"
"CP_LA_6912",6912,"LA","C_EGD_2009","LA_1640","Commissioner",,"LEM","09_04_02_10:36:35","LEM","09_04_02_10:36:56"
"CP_LA_6913",6913,"LA","C_EGD_2009","LA_1641","Commissioner",,"LEM","09_04_02_10:37:05","LEM","09_04_02_10:37:20"
"CP_LA_6914",6914,"LA","C_EGD_2009","LA_1642","Commissioner",,"LEM","09_04_02_10:37:26","LEM","09_04_02_10:37:48"
"CP_LA_6915",6915,"LA","C_EGD_2009","LA_1643","Commissioner",,"LEM","09_04_02_10:37:52","LEM","09_04_02_10:38:56"
"CP_LA_6916",6916,"LA","C_EGD_2009","LA_1629","Commissioner",,"LEM","09_04_02_10:39:02","LEM","09_04_02_10:39:05"
"CP_LA_6917",6917,"LA","C_EGD_2009","LA_1625","Commissioner",,"LEM","09_04_02_10:39:10","LEM","09_04_02_10:39:26"
"CP_LA_6918",6918,"LA","C_EGD_2009","LA_1626","Commissioner",,"LEM","09_04_02_10:39:31","LEM","09_04_02_10:40:10"
"CP_LA_6919",6919,"LA","C_EGD_2009","LA_1627","Commissioner",,"LEM","09_04_02_10:40:15","LEM","09_04_02_10:40:17"
"CP_LA_6920",6920,"LA","C_EGD_2009","LA_1644","Commissioner",,"LEM","09_04_02_10:40:20","LEM","09_04_02_10:40:40"
"CP_LA_6921",6921,"LA","C_EGD_2009","LA_1628","Commissioner",,"LEM","09_04_02_10:40:43","LEM","09_04_02_10:41:11"
"CP_LA_6922",6922,"LA","C_EGD_2060","LA_1621","Commissioner",,"LEM","09_04_02_10:44:02","LEM","09_04_02_10:44:07"
"CP_LA_6923",6923,"LA","C_EGD_2060","JO_1061","Commissioner",,"LEM","09_04_02_10:44:09","LEM","09_04_02_10:44:15"
"CP_LA_6924",6924,"LA","C_EGD_2060","LA_1622","Commissioner",,"LEM","09_04_02_10:44:19","LEM","09_04_02_10:44:22"
"CP_LA_6925",6925,"LA","C_EGD_2060","LA_1637","Commissioner",,"LEM","09_04_02_10:44:24","LEM","09_04_02_10:44:27"
"CP_LA_6926",6926,"LA","C_EGD_2060","LA_1638","Commissioner",,"LEM","09_04_02_10:44:29","LEM","09_04_02_10:44:35"
"CP_LA_6927",6927,"LA","C_EGD_2060","LA_1623","Commissioner",,"LEM","09_04_02_10:44:38","LEM","09_04_02_10:44:41"
"CP_LA_6928",6928,"LA","C_EGD_2060","LA_1639","Commissioner",,"LEM","09_04_02_10:44:44","LEM","09_04_02_10:44:47"
"CP_LA_6929",6929,"LA","C_EGD_2060","LA_1624","Commissioner",,"LEM","09_04_02_10:44:49","LEM","09_04_02_10:44:54"
"CP_LA_6930",6930,"LA","C_EGD_2060","LA_1640","Commissioner",,"LEM","09_04_02_10:45:08","LEM","09_04_02_10:45:09"
"CP_LA_6931",6931,"LA","C_EGD_2060","LA_1641","Commissioner",,"LEM","09_04_02_10:45:19","LEM","09_04_02_10:45:21"
"CP_LA_6932",6932,"LA","C_EGD_2060","LA_1642","Commissioner",,"LEM","09_04_02_10:45:27","LEM","09_04_02_10:45:29"
"CP_LA_6933",6933,"LA","C_EGD_2060","LA_1643","Commissioner",,"LEM","09_04_02_10:45:32","LEM","09_04_02_10:45:49"
"CP_LA_6934",6934,"LA","C_EGD_2060","LA_1629","Commissioner",,"LEM","09_04_02_10:45:53","LEM","09_04_02_10:45:55"
"CP_LA_6935",6935,"LA","C_EGD_2060","LA_1625","Commissioner",,"LEM","09_04_02_10:45:57","LEM","09_04_02_10:46:02"
"CP_LA_6936",6936,"LA","C_EGD_2060","LA_1626","Commissioner",,"LEM","09_04_02_10:46:05","LEM","09_04_02_10:46:10"
"CP_LA_6937",6937,"LA","C_EGD_2060","LA_1627","Commissioner",,"LEM","09_04_02_10:46:12","LEM","09_04_02_10:46:14"
"CP_LA_6938",6938,"LA","C_EGD_2060","LA_1644","Commissioner",,"LEM","09_04_02_10:46:16","LEM","09_04_02_10:46:19"
"CP_LA_6939",6939,"LA","C_EGD_2060","LA_1628","Commissioner",,"LEM","09_04_02_10:46:21","LEM","09_04_02_10:46:24"
"CP_LA_6940",6940,"LA","C_EGD_2003","LA_1621","Commissioner",,"LEM","09_04_02_10:48:37","LEM","09_04_02_10:48:40"
"CP_LA_6941",6941,"LA","C_EGD_2003","JO_1061","Commissioner",,"LEM","09_04_02_10:48:42","LEM","09_04_02_10:48:48"
"CP_LA_6942",6942,"LA","C_EGD_2003","LA_1637","Commissioner",,"LEM","09_04_02_10:48:48","LEM","09_04_02_10:48:50"
"CP_LA_6943",6943,"LA","C_EGD_2003","LA_1622","Commissioner",,"LEM","09_04_02_10:48:53","LEM","09_04_02_10:49:00"
"CP_LA_6944",6944,"LA","C_EGD_2003","LA_1638","Commissioner",,"LEM","09_04_02_10:49:05","LEM","09_04_02_10:49:12"
"CP_LA_6945",6945,"LA","C_EGD_2003","LA_1623","Commissioner",,"LEM","09_04_02_10:49:14","LEM","09_04_02_10:49:17"
"CP_LA_6946",6946,"LA","C_EGD_2003","LA_1640","Commissioner",,"LEM","09_04_02_10:49:24","LEM","09_04_02_10:49:26"
"CP_LA_6947",6947,"LA","C_EGD_2003","LA_1641","Commissioner",,"LEM","09_04_02_10:49:31","LEM","09_04_02_10:49:32"
"CP_LA_6948",6948,"LA","C_EGD_2003","LA_1642","Commissioner",,"LEM","09_04_02_10:49:37","LEM","09_04_02_10:49:37"
"CP_LA_6949",6949,"LA","C_EGD_2003","LA_1643","Commissioner",,"LEM","09_04_02_10:49:46","LEM","09_04_02_10:49:50"
"CP_LA_6950",6950,"LA","C_EGD_2003","LA_1629","Commissioner",,"LEM","09_04_02_10:49:51","LEM","09_04_02_10:49:53"
"CP_LA_6951",6951,"LA","C_EGD_2003","LA_1625","Commissioner",,"LEM","09_04_02_10:49:56","LEM","09_04_02_10:50:02"
"CP_LA_6952",6952,"LA","C_EGD_2003","LA_1626","Commissioner",,"LEM","09_04_02_10:50:04","LEM","09_04_02_10:50:10"
"CP_LA_6953",6953,"LA","C_EGD_2003","LA_1627","Commissioner",,"LEM","09_04_02_10:50:12","LEM","09_04_02_10:50:13"
"CP_LA_6954",6954,"LA","C_EGD_2003","LA_1644","Commissioner",,"LEM","09_04_02_10:50:15","LEM","09_04_02_10:50:17"
"CP_LA_6955",6955,"LA","C_EGD_2003","LA_1628","Commissioner",,"LEM","09_04_02_10:50:19","LEM","09_04_02_10:50:23"
"CP_LA_6956",6956,"LA","C_EGD_2002","LA_1621","Commissioner",,"LEM","09_04_02_10:52:05","LEM","09_04_02_10:52:10"
"CP_LA_6957",6957,"LA","C_EGD_2002","JO_1061","Commissioner",,"LEM","09_04_02_10:52:11","LEM","09_04_02_10:52:20"
"CP_LA_6958",6958,"LA","C_EGD_2002","LA_1622","Commissioner",,"LEM","09_04_02_10:52:24","LEM","09_04_02_10:52:28"
"CP_LA_6959",6959,"LA","C_EGD_2002","LA_1637","Commissioner",,"LEM","09_04_02_10:52:29","LEM","09_04_02_10:52:31"
"CP_LA_6960",6960,"LA","C_EGD_2002","LA_1638","Commissioner",,"LEM","09_04_02_10:52:33","LEM","09_04_02_10:52:37"
"CP_LA_6961",6961,"LA","C_EGD_2002","LA_1623","Commissioner",,"LEM","09_04_02_10:52:40","LEM","09_04_02_10:52:43"
"CP_LA_6962",6962,"LA","C_EGD_2002","LA_1640","Commissioner",,"LEM","09_04_02_10:52:50","LEM","09_04_02_10:52:52"
"CP_LA_6963",6963,"LA","C_EGD_2002","LA_1641","Commissioner",,"LEM","09_04_02_10:52:55","LEM","09_04_02_10:53:01"
"CP_LA_6964",6964,"LA","C_EGD_2002","LA_1642","Commissioner",,"LEM","09_04_02_10:53:04","LEM","09_04_02_10:53:10"
"CP_LA_6965",6965,"LA","C_EGD_2002","LA_1643","Commissioner",,"LEM","09_04_02_10:53:14","LEM","09_04_02_10:53:20"
"CP_LA_6966",6966,"LA","C_EGD_2002","LA_1629","Commissioner",,"LEM","09_04_02_10:53:21","LEM","09_04_02_10:53:23"
"CP_LA_6967",6967,"LA","C_EGD_2002","LA_1625","Commissioner",,"LEM","09_04_02_10:53:25","LEM","09_04_02_10:53:34"
"CP_LA_6968",6968,"LA","C_EGD_2002","LA_1626","Commissioner",,"LEM","09_04_02_10:53:35","LEM","09_04_02_10:53:42"
"CP_LA_6969",6969,"LA","C_EGD_2002","LA_1627","Commissioner",,"LEM","09_04_02_10:53:44","LEM","09_04_02_10:53:47"
"CP_LA_6970",6970,"LA","C_EGD_2002","LA_1644","Commissioner",,"LEM","09_04_02_10:53:49","LEM","09_04_02_10:53:52"
"CP_LA_6971",6971,"LA","C_EGD_2002","LA_1628","Commissioner",,"LEM","09_04_02_10:53:54","LEM","09_04_02_10:53:57"
"CP_LA_6972",6972,"LA","C_EGD_2019","LA_1621","Commissioner",,"LEM","09_04_02_10:55:26","LEM","09_04_02_10:55:31"
"CP_LA_6973",6973,"LA","C_EGD_2019","JO_1061","Commissioner",,"LEM","09_04_02_10:55:32","LEM","09_04_02_10:55:41"
"CP_LA_6974",6974,"LA","C_EGD_2019","LA_1637","Commissioner",,"LEM","09_04_02_10:55:42","LEM","09_04_02_10:55:44"
"CP_LA_6975",6975,"LA","C_EGD_2019","LA_1622","Commissioner",,"LEM","09_04_02_10:55:45","LEM","09_04_02_10:55:48"
"CP_LA_6976",6976,"LA","C_EGD_2019","LA_1638","Commissioner",,"LEM","09_04_02_10:55:52","LEM","09_04_02_10:56:12"
"CP_LA_6977",6977,"LA","C_EGD_2019","LA_1623","Commissioner",,"LEM","09_04_02_10:56:18","LEM","09_04_02_10:56:26"
"CP_LA_6978",6978,"LA","C_EGD_2019","LA_1640","Commissioner",,"LEM","09_04_02_10:56:28","LEM","09_04_02_10:56:36"
"CP_LA_6979",6979,"LA","C_EGD_2019","LA_1641","Commissioner",,"LEM","09_04_02_10:56:38","LEM","09_04_02_10:56:45"
"CP_LA_6980",6980,"LA","C_EGD_2019","LA_1642","Commissioner",,"LEM","09_04_02_10:56:47","LEM","09_04_02_10:56:52"
"CP_LA_6981",6981,"LA","C_EGD_2019","LA_1639","Commissioner",,"LEM","09_04_02_10:56:56","LEM","09_04_02_10:57:03"
"CP_LA_6982",6982,"LA","C_EGD_2019","LA_1624","Commissioner",,"LEM","09_04_02_10:57:15","LEM","09_04_02_10:57:22"
"CP_LA_6983",6983,"LA","C_EGD_2019","LA_1643","Commissioner",,"LEM","09_04_02_10:57:29","LEM","09_04_02_10:57:35"
"CP_LA_6984",6984,"LA","C_EGD_2019","LA_1629","Commissioner",,"LEM","09_04_02_10:57:36","LEM","09_04_02_10:57:40"
"CP_LA_6985",6985,"LA","C_EGD_2019","LA_1625","Commissioner",,"LEM","09_04_02_10:57:42","LEM","09_04_02_10:57:49"
"CP_LA_6986",6986,"LA","C_EGD_2019","LA_1626","Commissioner",,"LEM","09_04_02_10:57:51","LEM","09_04_02_10:58:00"
"CP_LA_6987",6987,"LA","C_EGD_2019","LA_1627","Commissioner",,"LEM","09_04_02_10:58:03","LEM","09_04_02_10:58:08"
"CP_LA_6988",6988,"LA","C_EGD_2019","LA_1644","Commissioner",,"LEM","09_04_02_10:58:09","LEM","09_04_02_10:58:12"
"CP_LA_6989",6989,"LA","C_EGD_2019","LA_1628","Commissioner",,"LEM","09_04_02_10:58:13","LEM","09_04_02_10:58:17"
"CP_LA_6990",6990,"LA","C_EGD_2002","LA_1639","Commissioner",,"LEM","09_04_02_10:59:09","LEM","09_04_02_10:59:14"
"CP_LA_6991",6991,"LA","C_EGD_2002","LA_1624","Commissioner",,"LEM","09_04_02_10:59:14","LEM","09_04_02_10:59:30"
"CP_LA_6992",6992,"LA","C_EGD_2003","LA_1624","Commissioner",,"LEM","09_04_02_10:59:37","LEM","09_04_02_10:59:45"
"CP_LA_6993",6993,"LA","C_EGD_2003","LA_1639","Commissioner",,"LEM","09_04_02_10:59:45","LEM","09_04_02_10:59:49"
"CP_LA_6994",6994,"LA","C_EGD_1999","LA_1621","Commissioner",,"LEM","09_04_02_11:02:11","LEM","09_04_02_11:02:16"
"CP_LA_6995",6995,"LA","C_EGD_1999","LA_1637","Commissioner",,"LEM","09_04_02_11:02:17","LEM","09_04_02_11:02:20"
"CP_LA_6996",6996,"LA","C_EGD_1999","LA_1638","Commissioner",,"LEM","09_04_02_11:02:20","LEM","09_04_02_11:02:27"
"CP_LA_6997",6997,"LA","C_EGD_1999","LA_1622","Commissioner",,"LEM","09_04_02_11:02:29","LEM","09_04_02_11:02:31"
"CP_LA_6998",6998,"LA","C_EGD_1999","LA_1623","Commissioner",,"LEM","09_04_02_11:02:36","LEM","09_04_02_11:02:47"
"CP_LA_6999",6999,"LA","C_EGD_1999","LA_1639","Commissioner",,"LEM","09_04_02_11:02:50","LEM","09_04_02_11:02:54"
"CP_LA_7",7,"LA","C_EGD_853","JO_1095","Commissioner",,"LEM","05_17_01_11:30:46","jhm","12_15_03_12:30:52"
"CP_LA_7000",7000,"LA","C_EGD_1999","LA_1624","Commissioner",,"LEM","09_04_02_11:02:55","LEM","09_04_02_11:03:01"
"CP_LA_7001",7001,"LA","C_EGD_1999","LA_1640","Commissioner",,"LEM","09_04_02_11:03:03","LEM","09_04_02_11:03:09"
"CP_LA_7002",7002,"LA","C_EGD_1999","LA_1642","Commissioner",,"LEM","09_04_02_11:03:11","LEM","09_04_02_11:03:16"
"CP_LA_7003",7003,"LA","C_EGD_1999","LA_1641","Commissioner",,"LEM","09_04_02_11:03:19","LEM","09_04_02_11:03:25"
"CP_LA_7004",7004,"LA","C_EGD_1999","LA_1643","Commissioner",,"LEM","09_04_02_11:03:29","LEM","09_04_02_11:03:34"
"CP_LA_7005",7005,"LA","C_EGD_1999","LA_1629","Commissioner",,"LEM","09_04_02_11:03:34","LEM","09_04_02_11:03:36"
"CP_LA_7006",7006,"LA","C_EGD_1999","LA_1625","Commissioner",,"LEM","09_04_02_11:03:39","LEM","09_04_02_11:03:47"
"CP_LA_7007",7007,"LA","C_EGD_1999","LA_1626","Commissioner",,"LEM","09_04_02_11:03:49","LEM","09_04_02_11:03:53"
"CP_LA_7008",7008,"LA","C_EGD_1999","LA_1627","Commissioner",,"LEM","09_04_02_11:03:54","LEM","09_04_02_11:03:56"
"CP_LA_7009",7009,"LA","C_EGD_1999","LA_1628","Commissioner",,"LEM","09_04_02_11:03:56","LEM","09_04_02_11:04:00"
"CP_LA_7010",7010,"LA","C_EGD_2008","LA_1621","Commissioner",,"LEM","09_04_02_11:05:52","LEM","09_04_02_11:05:58"
"CP_LA_7011",7011,"LA","C_EGD_2008","LA_1637","Commissioner",,"LEM","09_04_02_11:05:58","LEM","09_04_02_11:06:02"
"CP_LA_7012",7012,"LA","C_EGD_2008","LA_1638","Commissioner",,"LEM","09_04_02_11:06:02","LEM","09_04_02_11:06:09"
"CP_LA_7013",7013,"LA","C_EGD_2008","JO_1061","Commissioner",,"LEM","09_04_02_11:06:15","LEM","09_04_02_11:06:22"
"CP_LA_7014",7014,"LA","C_EGD_2008","LA_1622","Commissioner",,"LEM","09_04_02_11:06:23","LEM","09_04_02_11:06:29"
"CP_LA_7015",7015,"LA","C_EGD_2008","LA_1623","Commissioner",,"LEM","09_04_02_11:06:33","LEM","09_04_02_11:06:37"
"CP_LA_7016",7016,"LA","C_EGD_2008","LA_1624","Commissioner",,"LEM","09_04_02_11:09:09","LEM","09_04_02_11:09:18"
"CP_LA_7017",7017,"LA","C_EGD_2008","LA_1639","Commissioner",,"LEM","09_04_02_11:09:21","LEM","09_04_02_11:09:23"
"CP_LA_7018",7018,"LA","C_EGD_2008","LA_1640","Commissioner",,"LEM","09_04_02_11:09:26","LEM","09_04_02_11:09:33"
"CP_LA_7019",7019,"LA","C_EGD_2008","LA_1641","Commissioner",,"LEM","09_04_02_11:09:35","LEM","09_04_02_11:09:40"
"CP_LA_7020",7020,"LA","C_EGD_2008","LA_1642","Commissioner",,"LEM","09_04_02_11:09:43","LEM","09_04_02_11:09:48"
"CP_LA_7021",7021,"LA","C_EGD_2008","LA_1643","Commissioner",,"LEM","09_04_02_11:09:51","LEM","09_04_02_11:09:54"
"CP_LA_7022",7022,"LA","C_EGD_2008","LA_1629","Commissioner",,"LEM","09_04_02_11:09:55","LEM","09_04_02_11:09:57"
"CP_LA_7023",7023,"LA","C_EGD_2008","LA_1625","Commissioner",,"LEM","09_04_02_11:09:59","LEM","09_04_02_11:10:07"
"CP_LA_7024",7024,"LA","C_EGD_2008","LA_1626","Commissioner",,"LEM","09_04_02_11:10:09","LEM","09_04_02_11:10:12"
"CP_LA_7025",7025,"LA","C_EGD_2008","LA_1627","Commissioner",,"LEM","09_04_02_11:10:14","LEM","09_04_02_11:10:16"
"CP_LA_7026",7026,"LA","C_EGD_2008","LA_1644","Commissioner",,"LEM","09_04_02_11:10:17","LEM","09_04_02_11:10:18"
"CP_LA_7027",7027,"LA","C_EGD_2008","LA_1628","Commissioner",,"LEM","09_04_02_11:10:20","LEM","09_04_02_11:10:24"
"CP_LA_7028",7028,"LA","C_EGD_1999","JO_1061","Commissioner",,"LEM","09_04_02_11:11:21","LEM","09_04_02_11:11:34"
"CP_LA_7029",7029,"LA","C_EGD_2020","LA_1621","Commissioner",,"LEM","09_04_02_11:12:47","LEM","09_04_02_11:12:51"
"CP_LA_7030",7030,"LA","C_EGD_2020","LA_1637","Commissioner",,"LEM","09_04_02_11:12:51","LEM","09_04_02_11:12:54"
"CP_LA_7031",7031,"LA","C_EGD_2020","JO_1061","Commissioner",,"LEM","09_04_02_11:12:55","LEM","09_04_02_11:13:03"
"CP_LA_7032",7032,"LA","C_EGD_2020","LA_1638","Commissioner",,"LEM","09_04_02_11:13:03","LEM","09_04_02_11:13:28"
"CP_LA_7033",7033,"LA","C_EGD_2020","LA_1622","Commissioner",,"LEM","09_04_02_11:13:30","LEM","09_04_02_11:13:32"
